source,bolum,soru,secenekler,cevap,cevap_idx
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Aşağıdakilerden hangisi kaynak bağımlılığı kuramının gelişimine katkı sağlayan bilim adamlarından biri değildir?,"['Gerald R. Salancik', 'Glenn R. Carroll', 'Howard E. Aldrich', 'Hüseyin Leblebici', 'Jeffrey Pfeffer']",B,1
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Soğuk cephede çoğunlukla görülen buzlanma türü aşağıdakilerden hangisidir?,"['Karışık buzlanma', 'Şeffaf buzlanma', 'Kırağı tipi buzlanma', 'İndüksiyon buzlanması', 'Yapısal buzlanma']",B,1
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,"Cephe, farklı özelliklere sahip iki farklı hava kütlesini ayıran dar zonlardır. Aşağıdakilerden hangisi cephe tiplerinden biri değildir?","['Soğuk cephe', 'Sıcak cephe', 'Oklüzyon cephe', 'Hareketli cephe', 'Durağan cephe']",D,3
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,"Öğrencinin öğrenmesini olumsuz etkileyen fiziksel, bilişsel, psikolojik ya da sosyal zorluklarla karakterize edilen duruma ne ad verilir?","['Yetersizlik', 'Engel', 'Özür', 'İncinme', 'Risk altında']",A,0
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Elektron mikroskopunda ince kesitlerde boyama için kullanılan madde aşağıdakilerden hangisidir?,"['Eozin', 'Ağır metal tuzları', 'Verhoff', 'Toluidin mavisi', 'Hematoksilen ']",B,1
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Örnek büyüklüğünün hesaplanmasında evren büyüklüğü aşağıdakilerden hangisiyle ifade edilir?,"['n', 'P', 'q', 'd', 'N']",E,4
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Ahmet Haşim’in “O Belde” adlı şiiri aşağıdaki nazım şekillerinden hangisine örnektir?,"['Balad', 'Rondo', 'Serbest müstezat', 'Ottava rima', 'Terza rima']",C,2
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Aşağıdakilerden hangisi bir araştırma projesinin sonuçları ve bu sonuçlardan çıkarılan politika önerilerini uzman olmayan muhataplara aktarmak için hazırlanan ve kısa bir şekilde yeni kanıtların belli bir politikaya ilişkin uygulamaya nasıl etki edeceğini konu edinen belgeyi ifade eder?,"['Basın bildirisi', 'Politika özeti', 'Araştırma makalesi', 'Kongre sunumu', 'Basın bildirisi']",B,1
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Aşağıdakilerden hangisi “hipotiroidizm” durumunda görülen belirtilerdendir?,"['Kilo kaybı, aşırı terleme, şiddetli ishal', 'Ekzoftalmus', 'Aşırı yorgunluk olmasına karşın uykusuzluk', 'İştah artışı', 'Uyku ve uyuşukluk hâli']",E,4
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Mükellefin işle ilgili zararlarını düşebilmesi gelirin hangi özelliğini göstermektedir?,"['Gerçek olma', 'Yıllık olma', 'Kişisel olma', 'Toplam olma', 'Kazanç ve irat niteliğinde olması']",A,0
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Aşağıdakilerden hangisi kantitatif araştırma yapılmasının amaçlarından biri değildir?,"['Bir olayı/olguyu derinlemesine araştırmak', 'Bir olayı/olguyu tanımlamak', 'Bir olayı/olguyu keşfetmek', 'Bir olayı/olguyu açıklamak', 'Araştırmada elde edilen bulguları genelletebilmek']",A,0
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Bir kişide adrenal kortekste hormon sentezlenememesi durumunda ortaya çıkabilecek klinik tablo aşağıdakilerden hangisidir?,"['Arteriyoskleroz', 'Diabetes Mellitus', 'Addison Hastalığı', 'Ekzoftalmus', 'Kretenizm']",C,2
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Türk edebiyatında ilk kez Tanzimat Dönemi'nde uygulanmaya başlayan ve Abdülhak Hamit’in “Zühre-i Hindî” ve “Rakkâse” şiirlerinden sonra yaygınlaşan nazım şekli aşağıdakilerden hangisidir?,"['Dörtlükler', 'Serbest müstezat', 'Sekizlikler', 'Üçlükler', 'ikilikler']",D,3
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,"“Bre meded, ayağım.” cümlesinin verdiği anlam aşağıdakilerden hangisidir?","['Şaşkınlık', 'Kızma', 'Tehdit', 'Üzüntü', 'Rica, imdat']",E,4
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,"I. Uçağın ağırlığının artması
II. Sürükleme kuvvetinin artması
III. Taşıma kuvvetinin azalması
IV. Uçak hızının artması Uçak buzlanması yukarıdaki olaylardan hangilerine sebep olur?","['Yalnız I', 'Yalnız II', 'I ve II', 'II ve IV', 'I, II ve III']",E,4
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Sıcaklığın donma sıcaklığının altına düştüğü meteorolojik şartlar altında aşırı soğumuş su damlacıklarının yüzeylere yapışarak donması aşağıdakilerden hangisidir?,"['Oraj', 'Buzlanma', 'Sis', 'Türbülans', 'Sağanak yağmur']",B,1
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Aşağıdakilerden hangisi kullanıcıların takip etmesi gereken güvenlik prensipleri arasında yer almaz?,"['İşletim sistemi girişlerinin kullanıcı ad ve parola ile korunması', 'Harici aygıtların gerekli olmadıkça kullanılmaması', 'Lisanslama için kullanılan harici programların dikkatli indirilmesi', 'İşletim sistemi için güvenlik duvarının açık tutulması', 'Zararlı yazılımları belirleyen güvenlik programlarının kurulu olması']",C,2
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,İlgi hâli eki ile ilgili aşağıdaki ifadelerden hangisi yanlıştır?,"['İsimleri edatlara bağlar.', 'İsimleri kendisinden sonraki kelimeye sahiplik ilgisiyle bağlar.', 'İki ismi birbirine bağladığı zaman isim tamlaması kurmuş olur.', 'İki unsur arasındaki ilgi hali, sıfır morfem ile kurulamaz.', 'İki unsur arasındaki ilgi hali, sıfır morfemle de kurulabilir.']",D,3
tr_mmlu,Tıbbi Dökümantasyon ve Sekreterlik,Epidemiyolojinin tanımlarındaki ortak nokta aşağıdakilerden hangisidir?,"['Birey', 'Hastalık', 'Toplum', 'Yönetim', 'Hizmet']",C,2
tr_mmlu,Uluslar Arası İlişkiler,"Stratejiyi, generalin emrine verilen araçların savaşın amacına erişmek üzere pratik düzeyde uyarlanması” olarak tanımlayan stratejist aşağıdakilerden hangisidir?","['Sun Tzu', 'Von Moltke', 'Clausewitz', 'Bonaparte', 'Jomini']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi denetçinin raporunda belirtebileceği görüş türlerinden biri değildir?,"['Olumlu görüş bildirme', 'Şartlı olumlu görüş bildirme', 'Olumsuz görüş bildirme', 'Şartlı olumsuz görüş bildirme', 'Görüş bildirmekten kaçınma']",D,3
tr_mmlu,Uluslar Arası İlişkiler,"Cumhurbaşkanları Turgut Özal ile Süleyman Demirel'in, Sovyetler Birliği’nin yıkılmasından sonra, bölgeye yaptıkları gezilerde önerdikleri düşüncelerden biri değildir?","['Türk Milletler Topluluğu', 'Türk Ortak Pazarı', 'Türk Siyasi Birliği', 'Türk Tarih Akademisi', 'Bağımsız Türk Devletler Birliği']",D,3
tr_mmlu,Uluslar Arası İlişkiler,Azerbaycan ile Ermenistan arasında süregelen en önemli sorun aşağıdakilerden hangisidir?,"['Petrol boru hatları', 'Ermenilerin Azerbaycan’daki mülklerinin geleceği', 'Nahcivan Özerk Bölgesi', 'Dağlık Karabağ', 'Azerbaycan’ın silahlanması']",D,3
tr_mmlu,Uluslar Arası İlişkiler,Kişiliğin özellikleri ile ilgili aşağıdaki ifadelerden hangisi yanlıştır?,"['Kişilik, bireyi diğer bireylerden farklı kılar.', 'Kişilik, tümüyle öğrenilmiş özelliklerden oluşur.', 'Kişilik, zamana ve koşullara göre çok az bir değişim gösterir.', 'Kişilik, bireyin yaşam biçimini önemli oranda etkiler.', 'Kişilik, bilinçli ya da bilinçdışı psikolojik özelliklerin toplamıdır.']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Soğuk Savaş döneminde Bağlantısızlar Hareketi’nin içerisinde yer alan ülke aşağıdakilerden hangisidir?,"['Yunanistan', 'Yugoslavya', 'Romanya', 'Bulgaristan', 'Türkiye']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi firmanın finansal performansı açısından finansal durum içerisinde sayılmaz?,"['Borçların Durumu', 'Üretim Miktarı', 'Varlıkların Durumu', 'Nakit Akış Durumu', 'Dönem Kar-zarar Durumu']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdaki ifadelerden hangisi liberalizmin devlet anlayışıyla çelişir?,"['Devletin sınırlandırılması mümkündür', 'Devlet bireylerin çıkarlarını uyumlaştırabilir', 'Kamuoyu devletin daha iyi yönetilmesine katkı sağlar', 'Devlet kendi başına hareket eden bir yapıdır', 'Devlet farklı çıkarların temsil edildiği bir topluluktur']",D,3
tr_mmlu,Uluslar Arası İlişkiler,Yunanistan’ı Karadeniz Ekonomik İşbirliğine üye olarak kabul etme kararını veren devlet adamı aşağıdakilerden hangisidir?,"['Bülent Ecevit', 'Tansu Çiller', 'Mesut Yılmaz', 'Süleyman Demirel', 'Turgut Özal ']",E,4
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisinde Birinci Körfez Savaşı’nın savaşan tarafları bulunmaktadır?,"['İran-Irak', 'İran- ABD', 'Irak-Kuveyt', 'Irak-ABD', 'İran-Kuveyt']",A,0
tr_mmlu,Uluslar Arası İlişkiler,"I. Açık ve anlaşılır olmalı
II. Her ast tek bir üstten emir alacak şekilde düzenlenmeli,
III. Emir, astın organizasyon için beklediği çıkarlara aykırı olmamalı,
IV. ''şu işi yapınız'' şeklinde olmalı. Yönetici astlarına emir verirken yukarıdaki unsurlardan hangilerine dikkat etmelidir ?","['I, II, III, IV', 'I, III, IV', 'I ve IV', 'II ve III', 'I, II, III']",E,4
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi müşterinin katlandığı maliyetler içinde ver almaz?,"['Satın alma maliyeti', 'Kontrol maliyeti', 'Kullanmayı öğrenme maliyeti', 'Ürünü kullanma maliyeti', 'Bakım maliyeti']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi Rosecrance'ın sistem tanımındaki bozucu girdilere verilebilecek örneklerden biri değildir?,"['Bölgesel ihtilaflar', 'Güç mücadelesi', 'Uluslararası mahkemeler', 'Çıkar çatışmaları', 'Ayrılıkçı hareketler']",C,2
tr_mmlu,Uluslar Arası İlişkiler,Eğitim psikolojisiyle ilgili aşağıdaki ifadelerden hangisi yanlıştır?,"['Öğrenme süreçlerini anlamaya yardım eder.', 'Gelişim psikolojisinin bilgilerini kullanır.', 'Öğrenmenin niteliğini etkileyen etmenleri keşfetmeye çalışır.', 'Psikolojinin eğitimle ilgili sorunlarını ele alır.', 'Toplumsal hareketliliği sağlar.']",E,4
tr_mmlu,Uluslar Arası İlişkiler,"I. Ekonomik, sosyal ve kültürel haklara karşılık gelir.
II. Dayanışma Hakları olarak da bilinir.
III. Amaç, sosyal eşitsizlikleri gidermek ve sosyal adaleti sağlamaktır.
IV. ikinci Dünya Savaşı’ndan sonra gündeme gelmiştir.
V. işçi sınıfının mücadelesinin sonucu olarak kazanılmıştır.
Yukarıdakilerden hangileri ikinci kuşak hakların özelliklerindendir?","['I ve IV', 'I, II ve III', 'I, III ve V', 'II, III ve V', 'III, IV ve V']",C,2
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi modern iletişim teorisi ve Aristo’nun klasik modelinde bulunan unsurlardan biridir ?,"['Kanal', 'Geri Bildirim', 'Çevre', 'Mesaj', 'Kodlama']",D,3
tr_mmlu,Uluslar Arası İlişkiler,Histoloji Biliminin tanımı aşağıdakilerden hangisidir?,"['Hücrelerin içinde gerçekleşen biyokimyasal süreçleri inceleyen bilim dalıdır.', 'Dokuların oluşturduğu işlevsel fizyolojik yapıları inceleyen bilim dalıdır.', 'Dokunun en önemli yapısal ve fonksiyonel birimi olan hücreler ile onları oluşturan temel elemanları, farklı dokulardaki değişiklikleri inceleyen bilim dalıdır.', 'Canlıların birbirleriyle olan sistematik yakınlıklarını inceleyen bilim dalıdır.', 'Doku, organ ve sistemlerin normal ve hastalıklardaki durumlarını, hastalıkların nedenlerini inceleyen bilim dalıdır.']",C,2
tr_mmlu,Uluslar Arası İlişkiler,Kamu kurum ve kuruluşlarının Avrupa Birliği uyum sürecine ilişkin iyileştirmelerinin ele alındığı bir toplantıyı ele alan bir araştırmacı dış politika analiz seviyesindeki yaklaşımlardan hangisini temel almaktadır?,"['Sistem seviyesinde analiz', 'Seviyeler arası analiz', 'Devlet seviyesinde analiz', 'Kurum seviyesinde analiz', 'Birey seviyesinde analiz']",C,2
tr_mmlu,Uluslar Arası İlişkiler,"Büyük Oyun adı verilen, 19. yüzyılın başında Asya coğrafyasında hakimiyet kurma mücadelesi aşağıdaki devletlerden hangileri arasında yaşanmıştır?","['Rusya Çarlığı ile Osmanlı imparatorluğu', 'Rusya Çarlığı ile İngiliz imparatorluğu', 'İngiliz imparatorluğu ile Osmanlı imparatorluğu', 'Rusya Çarlığı ile Çin imparatorluğu', 'İngiliz imparatorluğu ile Çin imparatorluğu']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Uluslararası Ceza Mahkemesi (UCM) kaç yılında kurulmuştur?,"['2000', '2002', '2006', '2008', '2010']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Devletlerin güç elde etme isteğinin insan doğasıyla açıklanmasını indirgemeci bir yaklaşım olarak gören teori hangisidir?,"['Marksizm', 'Geleneksel realizm', 'Neorealizm', 'İdealizm', 'Sürrealizm']",C,2
tr_mmlu,Uluslar Arası İlişkiler,"Tohumlu bir bitkide görülen yaprak, gövde ve kökten oluşan yapı aşağıdakilerden hangisidir?","['Tallus', 'Morfoloji', 'Protoplazma', 'Kormuş', 'Tonoplast']",D,3
tr_mmlu,Uluslar Arası İlişkiler,1974 Kıbrıs Barış Harekâtı ardından tarafları bir araya getiren ilk uluslararası toplantı hangisidir?,"['Londra Konferansı', 'Basel Konferansı', 'Bükreş Konferansı', 'Cenevre Konferansı', 'Paris Görüşmeleri']",D,3
tr_mmlu,Uluslar Arası İlişkiler,1923-1930 yılları arasında Türkiye’nin dış politikada Yunanistan’la yaşadığı önemli iki sorun aşağıdakilerden hangisidir?,"['Musul Sorunu - Mübadele Sorunu', 'Sancak(Hatay) Sorunu- Musul Sorunu', 'Mübadele Sorunu- Patrikhane Sorunu', 'Osmanlı Borçları - Patrikhane Sorunu', 'Sancak(Hatay) Sorunu - Mübadele Sorunu']",C,2
tr_mmlu,Uluslar Arası İlişkiler,İkinci Dünya Savaşı’nda Normandiya çıkarmasının ve Moskova Konferansı’nın temelleri aşağıdakilerden hangisinde atılmıştır?,"['Washington Konferansı', 'Kazablanka Konferansı', 'Quebec Konferansı', 'Tahran Konferansı', 'Kahire Konferansı']",C,2
tr_mmlu,Uluslar Arası İlişkiler,Kafkas ve Orta Asya Cumhuriyetlerinin dış ticaretlerini Rusya’dan bağımsız hale getirmek için Avrupa Birliği’nin de desteği ile gerçekleşen taşıma projesi aşağıdakilerden hangisidir?,"['GUUAM', 'TRACECA', 'TACIS', 'EEC', 'TÜRKSOY']",B,1
tr_mmlu,Uluslar Arası İlişkiler,"Armut, ayva gibi bitkilerde görülen sert yapılar aşağıdakilerden hangisidir?","['Emergens', 'Sklerenkima lifleri', 'Kambiyum', 'Taş hücreleri', 'Sklerenkima demeti']",D,3
tr_mmlu,Uluslar Arası İlişkiler,Diplomatik usullerin belirlendiği ilk uluslararası kongre hangisidir?,"['Viyana Kongresi', 'Paris Barış Kongresi', 'Berlin Kongresi', 'Aix-la-Chapelle Kongresi', 'Troppau Kongresi']",A,0
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi Greenpeace’in özelliklerinden biri değildir?,"['Hükümetler dışı sivil toplum örgütü olması', 'Gönüllülük ilkesini benimsemesi', 'Hükümetlerle bağımlılık ilişkisi kurmaması', 'Çevre sorunlarına dikkat çekmesi', 'Kâr amaçlı olması']",E,4
tr_mmlu,Uluslar Arası İlişkiler,"Seçim sistemleri, kullanılan oyların seçime katılan partiler arasındaki dağılımının temsilciliklerin belirlenmesinde değerlendirilmesi için kullanılan matematik usuller dizisidir. Başlıca iki ana seçim sistemi vardır. Bunlardan biri olan ----, bir seçim çevresinde kullanılan geçerli oyların çoğunluğunu alan adayın milletvekilliğini kazanması veya birden fazla aday varsa çoğunluğu alan partinin bütün milletvekilliklerini kazanması esasına dayanır.
Yukarıdaki ifadede boş bırakılan yeri aşağıdakilerden hangisi doğru şekilde tamamlar?","['En yüksek ortalama sistemi', 'En büyük artık sistemi', 'Nispî temsil sistemi', 'Çoğunlukçu seçim sistemi', 'Barajlı d’Hont sistemi']",D,3
tr_mmlu,Uluslar Arası İlişkiler,"I. Kültür paylaşılır
II. Kültür öğrenilir
III. Kültür dinamiktir
IV. Kültür adapte edilebilir Yukarıda sıralanan maddeler göz önünde bulundurulduğunda kültürün özellikleri hangisi veya hangileridir?","['I ve II', 'II ve IV', 'II ve III', 'Yalnız IV', 'Hepsi']",E,4
tr_mmlu,Uluslar Arası İlişkiler,Satışlar ve tahsilat döngüsünde yer alan hesaplar aşağıdakilerden hangisinde doğru olarak gösterilmiştir?,"['Alıcılar, Karşılık Giderleri, Alınan Senetler, Satış İskontoları', 'Satıcılar, Mal Stokları, Peşin Ödenen Giderler, Pazarlama Satış Giderleri', 'Mamuller, Satılan Mamul Maliyeti, Genel Üretim Giderleri, Yarı Mamul', 'Pazarlama Satış Giderleri, Ödenecek Vergi, Ar-Ge Giderleri, Genel Yönetim Giderleri', 'Satıcılar, Satış İskontoları, Pazarlama Satış Giderleri, Alınan Çekler ve Senetler']",A,0
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi kültürün özelliklerinden değildir?,"['Kültür paylaşılır', 'Kültür öğrenilir.', 'Kültür adapte edilemez.', 'Kültür kuşaktan kuşağa geçer.', 'Kültür dinamiktir.']",C,2
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi Atatürk’ün dış politikada izlediği temel ilkelerden biri değildir?,"['Güvenilirlik', 'Turancılık', 'Gerçekçilik', 'Diyaloğa açık olmak', 'Aktif bir dış politika izlemek']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdaki ifadelerden hangisi İspanya iç savaşında diğer ülkelerin gösterdiği tutumlardan biri değildir?,"['İtalya, milliyetçi bir İspanya ile Akdeniz’deki durumunu güçlendirmek istiyordu.', 'SSCB, İspanyol Cumhuriyetçilere malzeme ve silah satın aldılar.', 'İngiltere, İspanya’daki iç savaşa fazla ilgi göstermedi.', 'Yalnızlaşan Fransa, bir “Karışmazlık Komitesi” oluşturmaya çalıştı.', 'Almanya, Cumhuriyetçilere destek sağladı.']",E,4
tr_mmlu,Uluslar Arası İlişkiler,"Aşağıdaki anlaşmalardan hangisiyle Türkiye, Acaristan’ın Özerk Bölge Statüsü’nün garantörlüğünü üstlenmiştir?","['Kars Anlaşması', 'Batum Anlaşması', 'Gümrü Anlaşması', 'Tiflis Anlaşması', 'Soçi Anlaşması']",A,0
tr_mmlu,Uluslar Arası İlişkiler,Hücre alanında kendi geliştirdiği mikroskobuyla hücreyi “içi boş odacık” olarak ilk kez tanımlamış bilim adamı aşağıdakilerden hangisidir?,"['Robert Brown', 'H.J. Dutrochet', 'Robert Hooke', 'Purkinje', 'Antony van Leeuvenhoek']",C,2
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi iç kontrolü oluşturan bileşenlerden değildir?,"['Bilgi teknolojileri', 'Kontrol ortamı', 'Risk belirlemesi', 'Kontrol eylemleri', 'Bilgi ve iletişim']",A,0
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdaki ABD Başkanlarından hangisi ABD'yi aşamalı olarak Vietnam’dan çıkarmıştır?,"['Ronald Reagan', 'Richard Nixon', 'Harry Truman', 'Herbert Hoover', 'Dwight D. Eisenhower']",B,1
tr_mmlu,Uluslar Arası İlişkiler,"Yapısal açıklamasında, Galtung’un tanımladığı merkez ve periferi ülkeler arasındaki ilişki, aşağıdaki kavramlardan hangisiyle ifade edilmektedir?","['Kapitalizm', 'Emperyalizm', 'Hegemonya', 'Hiyerarşi', 'Feodalizm']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Hangisi bir lisans anlaşmasının içerebileceği haklar arasında yer almaz?,"['Ürün ve/veya tesis tasarımı', 'Marka ve logolar, telif hakları, ticari unvanlar', 'Bilgiler ve ticari sırlar', 'Pazarlama bilgisi ve süreçleri', 'Vergi muafiyeti']",E,4
tr_mmlu,Uluslar Arası İlişkiler,Avrupa’da yaşanan din savaşlarının son halkasını oluşturan Otuz Yıl Savaşları esas olarak aşağıdaki ülkelerden hangisinin topraklarında yürütülmüştür?,"['Norveç', 'İngiltere', 'İtalya', 'Almanya', 'Bulgaristan']",D,3
tr_mmlu,Uluslar Arası İlişkiler,"Fransız siyaset bilimcisi Duverger, siyasal partileri yapıları açısından ikiye ayırır. Bunlardan biri olan ------, yaygın bir toplumsal destek sağlama peşinde koşmayan, onun yerine, seçimlerde etkili olmak için, mahallî seçkinleri ve nüfuzlu kimseleri partiye kazandırmaya çalışan siyasi yapılardır. Ayrıca bu partiler üye sayısını artırmaya çalışmaz.
Yukarıdaki ifadede boş bırakılan yeri aşağıdakilerden hangisi doğru şekilde tamamlar?","['Kadro partisi', 'Kitle partisi', 'Muhalefet partisi', 'iktidar partisi', 'Sınıf partisi']",A,0
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi Apokrin tip bir bezdir?,"['Karaciğer Bezleri', 'Ter bezleri', 'Tükrük bezleri', 'Süt Bezleri', 'Koltuk altı bezleri']",E,4
tr_mmlu,Uluslar Arası İlişkiler,Soğuk Savaş sona erdikten sonra ABD’nin gözünde stratejik önemini tamamen kaybeden bölge aşağıdakilerden hangisidir?,"['Balkanlar', 'Sahra-Altı Afrika', 'Latin Amerika', 'Ortadoğu', 'Avrupa']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Hangi uluslararası örgüt kolektif güvenliği sağlamakla yetkilidir?,"['NATO', 'Comecon', 'Birleşmiş Milletler', 'Warşova Paktı', 'Balkan Antantı']",C,2
tr_mmlu,Uluslar Arası İlişkiler,Girilecek uluslararası pazarların seçiminin belirlenmesi süreci aşağıdakilerden hangisinde doğru olarak verilmiştir?,"['Aday ülkelerin belirlenmesi - Ön eleme-Detaylı eleme - Seçim', 'Detaylı eleme - Ön eleme – Seçim - Aday ülkelerin belirlenmesi', 'Seçim - Ön eleme - Detaylı eleme - Aday ülkelerin belirlenmesi', 'Aday ülkelerin belirlenmesi - Seçim-Ön eleme -Detaylı eleme', 'Detaylı eleme - Seçim - Aday ülkelerin belirlenmesi - Ön eleme']",A,0
tr_mmlu,Uluslar Arası İlişkiler,1930’lu yılların başında ABD ile Türkiye arasında kısa bir süre sorun yaratan konu aşağıdakilerden hangisidir?,"['İnsan kaçakçılığı konusu', 'Afyon ekimi ve kaçakçılığı', 'Mübadele sorunu', 'Türk-İran yakınlaşması', 'Kapitülasyonlar konusu']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Türkiye’de devlet protokolünün yürütülmesi sorumluluğunun verildiği kurum aşağıdakilerden hangisidir?,"['Cumhurbaşkanlığı Genel Sekreterliği', 'Dışişleri Bakanlığı idari işler Müsteşar Yardımcılığı', 'Başbakanlık Genel Sekreterliği', 'Başbakanlık Müsteşarlığı', 'Dışişleri Bakanlığı Protokol Genel Müdürlüğü']",E,4
tr_mmlu,Uluslar Arası İlişkiler,"Küçük gruplar dış politika kararlarının alınmasında önemli işlevlere sahiptir. Aşağıdakilerden hangisi bu işlevlerdir? I. Danışma işlevi
II. Groupthink
III. Komuta merkezi işlevi","['I', 'Ive III', 'II ve III', 'II', 'III']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi NAFTA’nın kurucu ülkelerinden biridir?,"['Meksika', 'İngiltere', 'Brezilya', 'Çin', 'Danimarka']",A,0
tr_mmlu,Uluslar Arası İlişkiler,"Aşağıdakilerden hangisi, yürürlüğe koydukları dış ticaret politikası sonucunda büyük başarı elde eden sekiz Doğu Asya ülkesinin uyguladığı ortak politikalardan biridir?","['iç ekonomide kısa vadeli dalgalanmaları kontrol altında tutmak', 'Dünya ekonomisinde performans göstermeyi iç ekonomideki başarıdan daha fazla önemsemek', 'Tasarruf oranlarını azaltmak', 'Tüketim harcamalarını desteklemek', 'Yatırımlardan yüksek oranlı vergiler almak']",B,1
tr_mmlu,Uluslar Arası İlişkiler,"Soğuk Savaş döneminde kapılarını dünyaya kapatan ve Batı dünyasından kopuk, Doğu Bloku ile de mesafeli bir politika izleyen Balkan ülkesi aşağıdakilerden hangisidir?","['Romanya', 'Yugoslavya', 'Bulgaristan', 'Sırbistan', 'Arnavutluk']",E,4
tr_mmlu,Uluslar Arası İlişkiler,"I. insan Hakları Konseyi
II. Avrupa Güvenlik ve işbirliği Teşkilatı
III. Güvenlik Konseyi
IV. Avrupa Konseyi
V. insan Hakları Yüksek Komiserliği
Yukarıdakilerden hangileri Birleşmiş Milletler şartı ile kurulan birimlerdendir?","['I ve III', 'I ve IV', 'II ve IV', 'I, II ve V', 'I, III ve V']",E,4
tr_mmlu,Uluslar Arası İlişkiler,Ortaçağ toplumunun çocuk algısını en iyi yansıtan ifade aşağıdakilerden hangisidir?,"['Çocuk, gelişim çizgisinde belli yaşın altındaki bireydir.', 'Çocuk, minyatür bir yetişkindir.', 'Çocuğun kendine özgü gereksinimleri vardır.', 'Çocuk, ayrı bir birey olarak değerlendirilmelidir.', 'Çocuk, bireyin sonsuzluğa uzantısıdır.']",B,1
tr_mmlu,Uluslar Arası İlişkiler,Türkiye ve Yunanistan hangi yıl NATO üyesi olmuşlardır?,"['1945', '1947', '1952', '1981', '1999']",C,2
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi Potsdam Konferansında anlaşmaya varılan konular arasında ver almaz?,"['Almanya’da monarşik bir düzenin kurulması', 'Alman ekonomisinin Müttefikler tarafından kontrol edilmesi', 'Almanya’nın savaş tazminatı ödemesi', 'Savaş suçlularının tutuklanması', 'Nazi birlik ve örgütlerinin tümüyle kaldırılması']",A,0
tr_mmlu,Uluslar Arası İlişkiler,Uluslararası Af Örgütü kaç yılında kurulmuştur?,"['1961', '1970', '1981', '1990', '2001']",A,0
tr_mmlu,Uluslar Arası İlişkiler,Aşağıdakilerden hangisi 1980’lerin başında ABD’de Reagen ile başlayan “büyük monetarist” deneyin uygulamalarından  biridir?,"['Yoğun devlet müdahalesi', 'Sıkı para politikası', 'Dondurulmuş fiyatlar', 'Düşük faiz', 'işletmelerin kamusallaştırılması']",B,1
tr_mmlu,Uluslar Arası İlişkiler,"....., 15. yüzyıldan itibaren Avrupa devletlerinin Amerika, Afrika, Hindistan, Avustralya ve okyanuslardaki adaları hâkimiyetlerine alma sürecidir.
Yukarıdaki paragrafta boş bırakılan yere aşağıdakilerden hangisinin getirilmesi uygundur?","['Kültürel iletişim', 'Küreselleşme', 'Sömürgecilik', 'Küyerelleşme', 'Kültürel yayılım']",C,2
